高清央卫-勿扫码,#genre#
咪视界-27-冰茶专用,https://msj.188766.xyz/play?id=3000000010000017678&token=f2f4e2b8f2f4e2b8f2f4e2b8f2f4e2b8
咪视界-28-冰茶专用,https://msj.188766.xyz/play?id=3000000010000019839&token=f2f5d27df2f5d27df2f5d27df2f5d27d
咪视界-29-冰茶专用,https://msj.188766.xyz/play?id=3000000010000021904&token=f3004a65f3004a65f3004a65f3004a65
咪视界-30-冰茶专用,https://msj.188766.xyz/play?id=3000000010000023434&token=f30120bbf30120bbf30120bbf30120bb
咪视界-31-冰茶专用,https://msj.188766.xyz/play?id=3000000010000025380&token=f302064ff302064ff302064ff302064f
咪视界-32-冰茶专用,https://msj.188766.xyz/play?id=3000000010000027691&token=f302fa70f302fa70f302fa70f302fa70
咪视界-33-冰茶专用,https://msj.188766.xyz/play?id=3000000010000031669&token=f30e5762f30e5762f30e5762f30e5762
咪视界-34-冰茶专用,https://msj.188766.xyz/play?id=3000000020000011518&token=87d6d6c487d6d6c487d6d6c487d6d6c4
咪视界-35-冰茶专用,https://msj.188766.xyz/play?id=3000000020000011519&token=87d6d6c587d6d6c587d6d6c587d6d6c5
咪视界-36-冰茶专用,https://msj.188766.xyz/play?id=3000000020000011520&token=87d6d6db87d6d6db87d6d6db87d6d6db
咪视界-37-冰茶专用,https://msj.188766.xyz/play?id=3000000020000011521&token=87d6d6dc87d6d6dc87d6d6dc87d6d6dc
咪视界-38-冰茶专用,https://msj.188766.xyz/play?id=3000000020000011522&token=87d6d6dd87d6d6dd87d6d6dd87d6d6dd
冰茶体育,#genre#
2月19日01:30欧冠_卡拉巴克vs纽卡斯尔联,https://mgev.188766.xyz/play?migutoken=07c90d10e348d76f290a17be4cb7b34c&id=sVzNovrnhASb3S0kJzz5VT0gpC4OyAtaAr8wyF0P0YDsyfXP3QDEscyKlHVj31RvCrueoTxWTk8lNaSBwK2Kw9IGHpmqit%2FUgjUfu1oBSc5ZLhQ6W90NaLdr2A%2FykRFW4T6%2Fyo%2FD5ST8P9s59758V9gr2KtCC49L%2FBoJ3gfDRCz%2Fl2c0jd%2BAbygY1M4EeRjy3ysufpXVd6tCIyun7LygVUnpc0mfwACqp17tTG%2B4K7%2Fl5zQ6NZdBcHFV9RNHmsczRq9BFm%2Fi0VDmm3APCcYL9A6z2JORtrznQxJMthsd8DvZVgLU1RwX7GK2MxmzqWs8%2FS1cVLbLUeHzrOK%2Bc8tiYPqd33aWiFSFZlILRbvSbPfuwkJ7hT8vG9k8Doj3pXHe3TH21k8V3aO%2FD4qGzJ1RMg%3D%3D&name=S26hAmatEXdGjgFcjw2gALPeUhh3F9Vjd1DVOrFZR%2FSEyOe%2BgyyiuIVcOSmGdVB59TV%2B8JBvm5v3VIytJjhV76W4J5e3p%2BDsG9%2B%2B05Nisd8%3D
2月19日01:45_WTA1000迪拜站1/8决赛_科斯蒂亚vs伊埃拉,https://mgev.188766.xyz/play?migutoken=6023e83dcf74828289709f51f909daf3&id=DnXLWSlWNZRXHJDCUOUrlp6vnvvi1nyFEy74iXrrXgQRnoBqe2iq7akvNQH50bCsA1X845LYrGCZaQ4kh%2Fn2eU9xUOOXtWAwuyiUd1gOP56N3fX374zzTll2xXbgIt3vLZE764197cjFRN6ikZ2ccKilsLtV7eT58x9gp50CUnZbVsusorxSQhvg85JOy5K1A2hngC5meV2FN3CbcrBDojQ%2BUZy75SryZoaCLXXZmvFzuPZxDtN7L9KN%2BXKMCORmgOnwGxTkjD1hqVXsAru4qNUU2bM04zjqPrTRTehYmmg%3D&name=fRSzR743JfHgL7a0B6OoHRJ5N%2Bvf02NwCzRfqEEsuNo4N5bMQraR%2FCjNE1dRnNAGuyGn4POZOx%2F4zTPGFeVsUexCTqetfuswHmtGPpSqUftdNYbktnNYV4D0JvCH8x8Q
2月19日02:10亚冠二级_多哈国民vs塞帕罕,https://mgev.188766.xyz/play?migutoken=f86040ba47867d6fa7b8bab6c629eca4&id=%2FZFPThEpfXRRq7RFXrfme9hMIikmAS4yETLDWZzAA7Rb4I9j0QJhTlUCndiU4TA2Jlk1zP9VTr4VDq%2Bn434sEh0YoJu8qxw4U0vdRqNtW8qoYlCJI3%2BUEv53%2F%2BHGp61V0ZzHcxgNdkCgClPMZw%2FwLr%2BUafRStfaGZQPl8Q0u5AGrfZsHChln1v60R3yjalQGPtgQ7%2FpqnOCDFQjurLonTuA%2FP%2B9VRbGYhB%2BRCphNyk7wlpjvZeiiB9mXdggplm5Pb5TSvGLkzDmoQY3XgtejcobUCIWa4hElJEdW6UFCQORNesPM4HbXtW4urFsoUKxJ%2F01pPcirVH%2FBvuUVlVwa7F08ETOSzYeNuxSdYwbY2gy2qqYEhbI%2FSNtrSAQ2XJ8%2BwmrFop%2FyFxNZXAvsIc9UBA%3D%3D&name=WkjY4LXSHmIMMDmIQ9hEmxpHXmyGa6XB0M8RSeSxamxb9jDHdK2sHh4s1tKvAFw%2Ft1Ma6ft2Xgzbkh2usf74giuJJqspBPN1JBb7WC3xixw%3D
2月19日02:10亚冠二级_利雅得胜利vs阿卡达格,https://mgev.188766.xyz/play?migutoken=363930fa42e1b921dca1d18d4df90ef6&id=%2FBCerbGxEx1ARXFh3ph%2B4Lt2rnE8Kby1TXjH29DOAfxMwvQLxyxk8tVnUy8Et3LosJZ6dwEsHsIpc2UeQiPJ%2BG8Hf1cwyBE%2FAEdef9C%2FyMDe%2FzpAU1Mi5pBzjJwsNmM4AkApTthNdUN7xHhx69H5gGsGNy9GQDgHGkoMdhDvXDbfWCvlm%2Fo1WZ5XQVpc7rr9o3C4ultx086cNCgNRXvL%2BvcMs16TRl%2FbywTRaoY1PEm5b58l%2B9RtaDy6PJzQrfbvQZyndw8PRtVaIoumoVl7%2BIWJrYYSNoTAF2hwhetcAQ1JYh4ty4L8RCSrSa8ZULiZKw4NH4xfJnVhMUspFmilVvh3wF5PdRj2m2abMUJug0ZQgVZI2LE34NV5yEYH%2F6GqaTZVZQgj6GefuLfNFIvmvw%3D%3D&name=B9Vjckb7OSsx%2BdSZ%2BwjolPCa3yMdX2l5KNgflpsVb8oxdSPfkvWg8fLTj7v21fRyvmsvCzMWIwUlNNDcBPFnSjn2%2BKous4Gxf4GqQn9tgfk%3D
2月19日03:50欧冠_博德闪耀vs国米,https://mgev.188766.xyz/play?migutoken=a92c45b8c4308bce27f8a01ec78f6711&id=pepvPHVNU0CKQOe2uIzgZbzJVrSB2ONmHo2UN3cl2vOp7ehiwZpRak5QccFLN5GXmVjlx6lQVTWFyIvKTFyGtfQxkgtmXp2FWkVFsrz5WMbhqlbjrd05PsljCCYSSek7ypJNcxwaedRyhUoAS8MDdW1m20o4o7JQpM2VFSWWP2rvHm4sQ6mU2fsfBfeFg4RP%2Blz17EABqcT58I44XLv%2BjzCjPlykdP71X6ZlIEFZgxlFq1FbtClLAfII1rP9Jr3pcI%2B9jKgiY0HA%2Fh4iKofFya99EUVkAUiQb7HsUXrviFAuTLfhwVk0FLylOr1S9sTDFddaY63qezrb0KEHlpXiASIdI01Uk%2BaYVrQ6VkxFrWHLKWau%2BZ7CAbfzGhE14xtqLjpys5E54330rtvQ6JPZLA%3D%3D&name=pwbtsMrv79lWqJzj0bHSV0N3vU6YTbziPyRaVjnfQNBt8D2sZhkxzXNfRXDU6bpgsTRZO5tQvBfrOfMrduX2sQ%3D%3D
2月19日03:51_短道速滑女子3000米接力_女子3000米接力决赛: 中国队B组第一完赛,https://mgev.188766.xyz/play?migutoken=29aa0e9d0c2aa35138223291ac059c8a&id=yxpOU3Ee4u6ToKZXLBpsEoZ0yVItQsFmCUOPBdXzSfvk7hoOmZbELMQputAEr3EgPSCZpS4BYL6jBW8jVvukIJR%2FmVWUFVCXRJNmgrYbP3VYeKZpJIwuNX%2BHuICmyZRPqTGQaXTRWnDMILQo0MwSFD4Q03FPlCPKF1zn7iPbYHqkHcP%2FZFMuZcSNzEkgQfYoSagDIXgnNuHFuarCgzAWnIFp0mouzoPwwh86n4J5ZckyIzG4r%2BdZnLyh%2BBtubZcWwkcbjFb2iAGmkjHN%2FGiGGJYjLJkgyxsTKn1YWYVosG4%3D&name=vnYFIJVX7L2bL8A%2BPasot6qRpJpviqvNQ2Tk567%2FjqPc30gBMpg1gezTM%2F8Cboc%2BHmZEKDfX8svzPFdPVqXqUESpACYUQzJKs0CYYHNCaBDNxYl5P%2F1s16zbhkootYV6W%2FPSaLmx5f9xGsFsd420JMLxTO4o0rVF6E0gSzpCH24%3D
2月19日03:55欧女冠_阿森纳女足vs旧海弗莱鲁汶女足,https://mgev.188766.xyz/play?migutoken=4427edf00b45327daf4cdc2efb07ddf6&id=sXH5XnYcDF7UmWS9W%2FsgaQ5rx1eQ%2BFO0llZsZRgQTkgJmnTwSnyQmwCuQwK7iR819JnjSb1PV4aIDUh%2FgZ0FnroNZZHvs1ckv0EGNxwNh8rUPEWrX9FV1vTodDMO30%2F7rRqbK4S64Jdq6VPTzoU0yePWtcS4p1bEWuIaRmVNrMqTU9lAFi%2FOw2LKv8Yfx1KpibStW6QvHCrhe7FvFMTFD8cULSwMxW5qEo5nKQtHIeNBTstQWFIfr0PJBpDTClCNlNKbNf6FglMuj%2FUW0K9addjas4whgye7nPi5d1plb84OBICr43O%2BkZhxg8bNsnSPm%2FLs8AUsINbZl5yt3DXcOrlK5kUdFZMGCKJjOIT2cgXGfuByTUFIBXS7u1y%2Bl38NnDhIF6loLBBVaxzHT0TXsw%3D%3D&name=sOF7U0kGi0gr%2FG47xgx4rMYCKnzwu5cMv44RnVDh9JheiX1t5fV0dHs3IVq%2FX9kMCV3cQuTSKSTaVkbvHCzwOvl77F1wDwmk3lEy%2BsO%2BHIXyDW9ZUzd55TexhnWxIEjg
2月19日03:55欧冠_布鲁日vs马竞,https://mgev.188766.xyz/play?migutoken=e275703a037f6dc4bcc8db4ad8b5cb64&id=DRBsWY9jWSnbDYNBcAn76GLQuZ%2BQd8GOfl50zdGrlQj5OYOW%2BbxVSmd8BUoPLjk69uJKRl3HZo4Nh988QQiiUnGhGbvhX%2BXPSMmv6LScMdwg%2Bq%2B00jU8f%2B%2Fjnd6kw3wFx6ZqkJGxuF4v7KBD46RBgKCrU0LS8uFe5uDpvZXKK9EsfuXlIjzF0lhkViqjO58gZDRLHly%2FjZYxqkhwUqqQMZB3byXqh64JUml%2FPtkuQ7LLuzpA72GOTrjhGP6cghm7PXyprULt2PRwDDbxkGNS6H8Ga9k8adafdDq78VrjnOoxOvW0TX3vGsh9pbYbZL3ljBxwu%2FAAdQ2cOTDY%2FGA2orn8KBvF6IbShdNy1iDKG3E3DI4sLrg5965FeW%2FEcqQX5m%2FTcKtI3%2BV7lEsj4nILMA%3D%3D&name=dZfHTDbLkxye8RoQvL%2FUuPX%2BGTydWcsoRRoh4qS5x%2BimfVgmIF8nR72iR8eFvNasq9qEaI%2F61Ff3qBGU%2BQ%2Bfpw%3D%3D
2月19日03:55欧冠_奥林匹亚科斯vs勒沃库森,https://mgev.188766.xyz/play?migutoken=4bf9f807b8a1b1437e82fe5de3557599&id=CDGZsM%2BN5xgoXJ3ldqTxBOrVEqPOJuKLEUC%2B2K2HIMnnQaW5UFdGB5pInjQ6eMA6873rwUZvsCCp6k5kzmTwty724LK3N5Jh6NyELytckAFKJHJasPJ1z9KxXO3%2FrtqkU0rFp77KdAR6p3EsWU64I4zd6u%2F%2BNTfBdPQQ1dGKKMamA1gh%2F8lnqDcH9cde36bbmCvwV2xBSboefNjQT%2BfjLhkjYRkWcu7ZcVFvCevEcfMvJFi%2FE%2FeTKg1R8I9KrPosx08WfVLZIeo5DFh9A2gJUQTCCfU4DRKyRzHwqNMV9WQTvlM6tdFnU988rl956KxjbjaXaazmOz38K5ED2rLme0c0mclLVv3LsDP9j9hXlZPD0kNVMvSYk1cMitfyivnzwSe1%2BUmNEIeEXX%2BvGNg%2FZg%3D%3D&name=Jx2VTGySFuwDv9bKLqtslWYuymMrac5yIuhJfrRxa7806luCbuCqWUSOzXaA02bsCyuyLUdG6IZDlJbP6rHodtC6eB%2FbzcAgyVCgZt7WPAs%3D
2月19日10:00_NCAA篮球_NCAA篮球 圣玛丽大学vs西雅图大学,https://mgev.188766.xyz/play?migutoken=0bd577760769cfee0e1c8dd6a837fa8f&id=E%2F07J9FUwQNouoG4pwWGa4F7pDQdCDrH3s3DYp38x2I1S1X%2BJIHegPtunEhgbGVvFmzektzFFuIk%2FgVKQ9UA0tdsNBde6LKEynweYvJWmeqZdupydrAa2P05ukRqO%2Felc71%2FEc6iisF4SKQufWPVH7m%2BdPv3uszdKyYVXyt8Q3yIJKdj3UM17QXX2TmR4ZqaeTBtWrHNlhro0lnuSjkht4CWCsFLEIaJv9B89iXTEkMHqZVw1NaISO%2FFwwO6mTrrgGL9nVTx6wWPIoO9sdny%2FYTq1yZQVCGUaCjcuGUVzY8%3D&name=GwU4sj4H6V9DICh598HrFC2oIFgoSAh2GRx0hTxvAAdkO%2BJouWM0iGKbvyaZLLjjE955j4PPcQaSDYy6rcl%2B6qit%2BVc7O26qmHHwnC6Qzxu60DWo50lTgZVqa2xh0tK6
2月19日10:00_NCAA篮球_NCAA篮球 圣玛丽大学vs西雅图大学 英文原音,https://mgev.188766.xyz/play?migutoken=2c0330fe0d02922175008fc0739d9339&id=id%2BQVD6Ckb8olDTEQUwGK%2BGcd35wB3oQECXUxgXFNwjdiLbAZ5hr2lxlqSU0mWOsF9bimsy5H0Gmjlz%2FhT58E9hV3m%2FILDjrCQ8XP7u0gkcKdNAPqE6HbpdJcAwRw8Uf0FzQf0Wcubk3aZqG2qEk7W0JCMtTACc4SWoQGl28vcJz0IQNy%2BV863fFhownsFfNgkq9YtNJGZ1Sraa%2BmKTGbS81uZkLhSpngRmOV9yMofm%2FVvb1MqS6zxxP09mLlkS77cJXzBeZW%2Bao3SxUIxZYPSx%2F%2FuKLaAhU934E%2BwhHG%2FE%3D&name=fDG9T%2BpMJWqvlzKpQCaZAcZuS%2B5lIhYhf%2FnHT6OXoNcOgR%2FbFcQ5fwnNrqu536RERVA%2F%2FT%2F2HVU5eclqApOugGhu1ZhvjwI7PVuFw5sGIMzyIwimbOoswu80WA7dSGZVNFzSr5vleJzETAdU6X4mKQ%3D%3D
2月19日14:00_NBA经典赛_NBA常规赛精彩回顾：莱昂纳德55分生涯得分新高,https://mgev.188766.xyz/play?migutoken=ddc04c2f74d0a8ab54f4d991efb8bca8&id=NyqZGI0b6eIujT4b0HdQWA0MdtX17872QxSDgs9ivzS3R%2FqfK9R1Dm%2FAslOGuLCCPrgQa%2Ff60qiqST2yFRyBUIQNYO1jKGlywqmaAZLOipFU8v1KEw42huG%2BXFf6OP58P3LZrTargj6npee%2BR4eL%2FP0CNW%2B7li3jCYCPRNq99Gn%2BNJPHxMr8JFFfltgo7fg2Uui6j%2BaucHLcFheUxldW7dHqzkMwxv%2BOoC1EoLYurdnYoIj6PQ8IneDcl68UBhyiSFf8wuEJNq7rS668AH45Ms2BkQX5sAY2wZX5ui6SEGQbIN4PY27Af2oqzEs5oCOs&name=xhZEULeSgQK%2B6Pw3rArN3lDAgM%2FexvreC3iQPcMKyZP3a8Zn1txaTLqNVkkVJ4VSbSLLMsLVkoGL9yqn0skpAxMDKQnHc1Y5j5y6P8hDpJPsFtXR5Ig1fQf3wwSrOpAXLSM66tt2NozI4EQw8BqeuQ%3D%3D
2月19日16:00_NBA经典赛_NBA常规赛精彩回顾：莱昂纳德55分生涯得分新高,https://mgev.188766.xyz/play?migutoken=ef0baf7e152ff9b1a49b45749f6f2769&id=NlQWAp804UmLZcv3yc0JsrbNG1k70d9kwTFtmrPNAruvx7SHD9x25YcX3DAPSTtHqFFl%2F%2BQDiP%2FU95e%2F28y1zVg4IWfp0cCRZWC9vHdhSRUGQzGHDDwhNxgXYC27LXlCFRD61LEioyx4gvTkU0O26IcP6uLZs05Sij82yyvWSjMNeEFs7eGmNEh%2F6VpoScSdmc3XC7Kp%2F6tlZ2sdzw0EnUNuV3MYXmypbB3kIxg2T1uvqBJ1N0sDYR6kK0rDns3HTFebSO1ozSou%2FILSMuaO6bdbRVXXejOsFg6r1XlX1%2F1amu%2FgiSDWRy2HpAkYaSfh&name=M9CUMjUg7pyIArk5k%2BX1heFJEwpa%2BSBPABzmVofpMk9pWcf656sHC1DudnbscRERe2r7%2FCfSstb18kFCANTVFvIuxYykv6nHo36tfv5LEczoZvoPp91demq1t%2Fns4rwQ9VpPLKNJBBRxEk09gzkYig%3D%3D
2月19日18:00_WTA1000迪拜站_WTA1000迪拜站 1/4决赛 杜宾 陈驰,https://mgev.188766.xyz/play?migutoken=b413eade00ce672d6b4d18423d47c5be&id=%2FKLFV79utLNp4GiwuuU3xyVfAzd9uyL664yRvxkJ2ZDtSEus3Ra49innGt8FUm624Sop%2BVXFdXtu3hbfKzaDaPyHE1ghYe61gTcAX5JQQpgXkCW1068KomU%2BALLi%2FqTn6595a7XtyDXlDXZ7%2F5p9LlaOV2SJgRSR%2FWvi85tjj56qOfWGheN%2FVFN9BV05OhD%2BMkVhjtwHXP3J2B34TKa8TgA65OSG1%2F97ZZ4ixPh9z77kDqOSbZlPbCeDpKnAbeJrm9CNdwBXFQC5T5gBPpMgfy5jT6N21iOaIs5mqtBcGaoqiubkxvhEMheRwLe9nVJV&name=JfA8lKT6iSwNLImpJaSS6sJYCa7aY0f7knuQrcsn1z3MswoiaKKRxYrJ4fMjeuF4M3rGyMjjKl5BYV8PKxqNoL7Kd9UHbJgs1851UsmdUOm7ZE19%2FAUWsTuz%2BVFwqZet
2月19日18:00_WTA1000迪拜站_WTA1000迪拜站 1/4决赛 英文原音,https://mgev.188766.xyz/play?migutoken=db2f7e0b6a945fa383392fcfcf439794&id=mNwRsCclkvktUSN5XyH8Nbf4zbUyvgro750r7auv4EEr6bdywhMRirs0SIGfIiDYOjYCmirKE%2BmiN7RRh3PHIzXUyPEnjjnThLGObMNp6lSCT1ZthOqZ6TO92jNed%2Bb%2FkID8r7xRU87f0NtHmQe1EEpgzFf3Wg1ghwu15XIxIyTxrXwyeS9efw8S1n1vaIWpoatCh5OA%2FzpWUwd8VuD5R8Kx1idaMZDDcT%2FNHljy%2Fcvq6dr7CORt6b1iYFnyW5vL7qeQQxVt9TN0arMMU5JvQzVjipKaLk09ZuN%2Bk%2F25ZkjeM2MxdbvDtct6XP38el1a&name=cgusqXeW%2FIMaH3rcT0WxiFtSCuVQD29xRd7%2Biy9M8XMlNYfq%2F24WI%2FADlWnPPHosHF97LJgJbNXEfi0xZKpCDH3O0cqmWJv152kxR3XLKqQfvTYj6eOAlJtoLOcajpHL
2月19日18:00_WTA1000迪拜站_WTA1000迪拜站 1/4决赛 赛场原声,https://mgev.188766.xyz/play?migutoken=59115231a71b5c3d74da97258f3380d1&id=Pt0c6XETQXziH1mtextjiJ%2BcE5gU5sf1EN%2BiPICdo%2Fsyd4p%2Fd%2Fy0FNFQDhCrMIEbwMLhf2m4ZC2TUwl7ck2REPiqE932OWifH4uAf7OpKhQX%2B8j9ysXfLAnnfhje49THdT7dRaVLsiZDHeKQ8HT8HK8F8L%2B%2B6Ns2DYvIUKUx8qk81TEWZEZ%2FKymYc6pwXtELH3%2FDyzLdyQAeQozJsxypy1ZC%2B8KRrnj%2BxIYR1jSicHWn5XcjzjRcpmElWs1MLp5wcnm0t41aFLG3x%2BVAGJXv%2BUyWuadocdlHrfKJHWXo%2Fz1I188OdKSYIuSakOfVT0Wv&name=xSyVB%2FTzuXdVq%2FmLwxFLOnVWjJ8Sl%2FtvxATzbW6t7nmo60Q0vdy6ESiiBh2BbmbwzHht5h3R46OlgfMvV4rCeiNMMG5oMf%2FDBXTUqh6qlk4lixWTiMAt29mn1GlyR%2BqR
2月19日18:00_NBA经典赛_NBA常规赛精彩回顾： 火箭错失绝杀鹈鹕完成25分大逆转,https://mgev.188766.xyz/play?migutoken=70ab6691c3434107d56b220db61f3a62&id=YrAP83PoAWSQKeAssP47XkcJIXAiG%2BB%2FkzMYZdGUUvhlj1JoHhvnkT3n6MBOo7Rt6AI7mFgaCFslgVF%2F7j%2FYcGZP2GpJR3RkK8iu2hjjEk%2FRTJz96Wx0vHIw88w2UTZ%2FPjR6YcS79GFNVQ%2FKakuyeRJeGZCnzJzX5SndSyVn%2FMJHkkVIqXB7nytziwNw8WybytXednxOunEuwdfsawbEE9clS6nLeWnTQJD16TG5zAup38aPjweYM20Hum0R4wt%2BxbbH%2FpiIVcu%2BBudyR%2FoWaCBHlbzzLwUD5wkQzQ1DwLJTmafdJ82dD9jiIpxufHKq&name=MfRGwSErut2EHOqFcVlMTuAK%2B2klO7orYwXaFESAKxb5crxzuqpEae%2FtAV8voGiaTfC3Zp6KZ8JCgppTnx18C0O7j0OpfaRaAGhodoM1ps1%2FRfoWfls2xttai%2BNIxKkJbZpvH8UF1QItWazh3wEZPQtdmZ9ZXDaWYpZUHJpgM1w%3D
2月19日20:00_NBA经典赛_NBA常规赛精彩回顾： 火箭错失绝杀鹈鹕完成25分大逆转,https://mgev.188766.xyz/play?migutoken=f262d6b841801a2f892aad67ea32ce06&id=MMBhOZUB0gRjUtufm5dAfODULGJOP2MuvZAv%2BieO%2FKQJYb%2FQgKM13s6KKoCcwAmfBbc0UNnxIIszhuCttiMIuzsa8OFW%2FbcjrvOdZFBt31JJ6zoBQ4rXpUQlqmUnSoSJFO%2FDGRHZEBvo74vWOSIhgWH95LGh%2Bx6WrQzssMQABujcmlLZG3EGsHSNtWetW8nqqpqpQqMAnmuJM8yrXf2KHV1dKIgngaouDRpq%2Balskcv%2Fwvpsf9Hl6IsNv0hN0c1t%2FkoY90yZXS%2Bg6pQh3QGrHeFuf9SAnk6FWmE8mGXHvGh37JM4hwBaqk1lMouFHbrb&name=TGTEveOokT7grptqRLeen0oZg0J%2Bx4h29tjjrSbTH%2BchcnTFaC6dN489EYqwgnt5e89vg5jUnCAe71mK8Mp41JW5VcBlpADa8xNlKK7%2FFZ8qSNRpWzNBcd4XNwEq1rP6G%2BD2qHYr7PP9q%2BEqe3UJzO7%2FPPqVLhQ417rnXI8r9Hw%3D
2月19日22:00_F1_2026赛季F1巴林第二轮冬测第二日 金昊楠,https://mgev.188766.xyz/play?migutoken=5c3cd24cde2d190b272a6ae07550159b&id=O7Ztc3Hz60mXPanonepwYe%2B%2Bt0C93zt4DSy6Z1FESolYvUO2nRHvn9TGDBvVNjFcQinDvfLepG65Ozx8NIjuFTzJCvyynBvOX0bvTcYezFws%2BpU3DXCKCkmxqVtWcWY3j7APR%2F8tZ%2FNlKdag6zL9221t%2BdWvmou%2BYS5pr2GMjSQGPEyP194%2FbsY9u1LjZkxFf8OnxpVPd92Yz94dUmwwSAINlM%2FxFuv16pNL0FFCiGqdo0dfb1%2FaTsvHKmDA8jvGOIqC6ngwMB4hif6hA12aAyK04EjnQscgyKxY5gosgqzShfs2xF39PdR2FLoMQLG8&name=JBGyOhqFZNEF2vHcJibRVsSyWppfSW%2Fzhk0QJbEclII%2BtQItPbIsHPDUhvluVnOOAvw0GIWo8pYLEWjlXtuyhoGbTZyVCpRW1j8Vx2MaF4pMUNHfxU4PDZlYjAj90Kpw
//冰茶结束

咪咕体育v4,#genre#
咪咕视频1,http://36.155.98.21/gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000005969&livemode=1&stbId=001C366F865C602F58587E8BE8616930&mode=1&$8M FHD
咪咕视频2,http://36.155.98.21/gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000007218&livemode=1&stbId=001C366F865C602F58587E8BE8616930&mode=1&$8M FHD
咪咕视频3,http://36.155.98.21/gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000008001&livemode=1&stbId=001C366F865C602F58587E8BE8616930&mode=1&$8M FHD
咪咕视频4,http://36.155.98.21/gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000010129&livemode=1&stbId=001C366F865C602F58587E8BE8616930&mode=1&$8M FHD
咪咕视频5,http://36.155.98.21/gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000010948&livemode=1&stbId=001C366F865C602F58587E8BE8616930&mode=1&$8M FHD
咪咕视频6,http://36.155.98.21/gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000028638&livemode=1&stbId=001C366F865C602F58587E8BE8616930&mode=1&$8M FHD
咪咕视频7,http://36.155.98.21/gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000031494&livemode=1&stbId=001C366F865C602F58587E8BE8616930&mode=1&$8M FHD
咪咕视频8,http://36.155.98.21/gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000000097&livemode=1&stbId=001C366F865C602F58587E8BE8616930&mode=1&$5M FHD
咪咕视频9,http://36.155.98.21/gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000002019&livemode=1&stbId=001C366F865C602F58587E8BE8616930&mode=1&$5M FHD
咪咕视频10,http://36.155.98.21/gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000003915&livemode=1&stbId=001C366F865C602F58587E8BE8616930&mode=1&$5M FHD
咪咕视频11,http://36.155.98.21/gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000004193&livemode=1&stbId=001C366F865C602F58587E8BE8616930&mode=1&$5M FHD
咪咕视频12,http://36.155.98.21/gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000005837&livemode=1&stbId=001C366F865C602F58587E8BE8616930&mode=1&$8M FHD
咪咕视频13,http://36.155.98.21/gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000006077&livemode=1&stbId=001C366F865C602F58587E8BE8616930&mode=1&$5M FHD
咪咕视频14,http://36.155.98.21/gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000006658&livemode=1&stbId=001C366F865C602F58587E8BE8616930&mode=1&$5M FHD
咪咕视频15,http://36.155.98.21/gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000009788&livemode=1&stbId=001C366F865C602F58587E8BE8616930&mode=1&$5M FHD
咪咕视频16,http://36.155.98.21/gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000010833&livemode=1&stbId=001C366F865C602F58587E8BE8616930&mode=1&$5M FHD
咪咕视频17,http://36.155.98.21/gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000011297&livemode=1&stbId=001C366F865C602F58587E8BE8616930&mode=1&$5M FHD
咪咕视频18,http://36.155.98.21/gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000011518&livemode=1&stbId=001C366F865C602F58587E8BE8616930&mode=1&$5M FHD
咪咕视频19,http://36.155.98.21/gslbserv.itv.cmvideo.cn:80/5000000011000265001/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000012558&livemode=1&stbId=001C366F865C602F58587E8BE8616930&mode=1&$5M FHD
